date,zip,county,ROGSI,NULV,NUDL
4/27/2020,Z025,C01,12388.1179,6.1159,1.5232
5/28/2020,Z025,C01,16452.1959,6.3049,1.7094
3/21/2020,Z025,C01,7071.2917,3.7154,0.551
3/19/2020,Z025,C01,9169.7451,4.6205,0.7167
5/12/2020,Z025,C01,7225.84,3.9534,0.747
6/15/2020,Z025,C01,15765.6113,5.7207,1.4832
5/9/2020,Z025,C01,11545.6347,5.0278,1.5039
5/19/2020,Z025,C01,9742.3998,4.9391,1.1645
3/5/2020,Z025,C01,11996.0614,4.4197,0.971
3/29/2020,Z025,C01,3962.209,3.8723,0.3335
4/24/2020,Z025,C01,9807.5258,5.2816,1.3613
6/16/2020,Z025,C01,15642.6785,6.3111,1.5548
5/18/2020,Z025,C01,9732.5502,4.8351,1.2431
5/27/2020,Z025,C01,18996.1115,6.4003,1.7897
3/12/2020,Z025,C01,4558.3257,2.2985,0.2497
3/27/2020,Z025,C01,6563.4828,4.1854,0.6031
4/11/2020,Z025,C01,4476.7178,3.6135,0.4189
4/7/2020,Z025,C01,5894.8746,4.1469,0.6003
6/12/2020,Z025,C01,19451.6471,6.547,2.1128
4/13/2020,Z025,C01,4755.5668,3.6884,0.515
5/6/2020,Z025,C01,8400.1858,3.8977,0.7035
3/8/2020,Z026,C02,11051.0587,3.8707,0.6257
3/8/2020,Z027,C02,12641.4286,3.7247,0.4615
3/8/2020,Z028,C11,10679.7342,3.4784,0.492
4/19/2020,Z026,C02,4484.1233,3.0512,0.1992
4/19/2020,Z027,C02,4856.8059,3.2905,0.1104
4/19/2020,Z028,C11,4308.8203,2.9478,0.3061
5/22/2020,Z026,C02,20694.8413,7.1819,1.9511
5/22/2020,Z027,C02,14953.8113,5.863,1.1935
5/22/2020,Z028,C11,18871.8166,6.5107,1.2421
4/23/2020,Z026,C02,14192.3646,5.9173,1.1444
4/23/2020,Z027,C02,13326.8938,5.5492,0.9106
4/23/2020,Z028,C11,17931.5918,6.5148,0.9263
4/8/2020,Z026,C02,9158.3551,4.5796,0.5459
4/8/2020,Z027,C02,6574.9809,4,0.2973
4/8/2020,Z028,C11,8305.8074,4.4619,0.4553
5/23/2020,Z026,C02,19392.5409,6.7344,1.765
5/23/2020,Z027,C02,18199.3657,6.2421,1.2927
5/23/2020,Z028,C11,19836.9079,6.4093,1.0373
3/7/2020,Z026,C02,9324.872,4.0232,0.7245
3/7/2020,Z027,C02,10808.7312,3.685,0.5232
3/7/2020,Z028,C11,10967.6721,3.7372,0.5493
5/15/2020,Z026,C02,13651.5555,5.3433,1.2674
5/15/2020,Z027,C02,11167.194,4.4739,0.9586
5/15/2020,Z028,C11,12598.9507,5.037,0.8976
6/4/2020,Z026,C02,23021.7098,7.5525,2.0226
6/4/2020,Z027,C02,21142.0562,6.7663,1.336
6/4/2020,Z028,C11,21783.5552,6.7572,1.1976
6/1/2020,Z026,C02,9129.7423,4.753,0.6828
6/1/2020,Z027,C02,7265.1153,3.8447,0.4886
6/1/2020,Z028,C11,10312.1754,4.7352,0.5965
4/29/2020,Z026,C02,7807.2418,3.9333,0.5195
4/29/2020,Z027,C02,6939.9339,3.3376,0.4378
4/29/2020,Z028,C11,7208.222,3.7339,0.4467
5/3/2020,Z026,C02,5394.5595,3.512,0.2694
5/3/2020,Z027,C02,2713.9485,2.5008,0.3623
5/3/2020,Z028,C11,5362.2857,3.4571,0.3214
3/18/2020,Z026,C02,22783.8396,8.0096,2.1402
3/18/2020,Z027,C02,15823.824,5.8467,1.3276
3/18/2020,Z028,C11,19222.0819,7.0228,1.332
3/30/2020,Z026,C02,10473.9081,4.1692,0.4797
3/30/2020,Z027,C02,9466.2636,3.7779,0.3025
3/30/2020,Z028,C11,8660.7844,3.8931,0.386
4/14/2020,Z026,C02,5583.9349,2.9158,0.209
4/14/2020,Z027,C02,4214.3411,2.7,0.2329
4/14/2020,Z028,C11,4245.8814,2.8003,0.1935
6/11/2020,Z026,C02,19117.469,6.568,1.7432
6/11/2020,Z027,C02,21658.948,6.5969,1.4407
6/11/2020,Z028,C11,25202.5694,7.3249,1.4159
4/2/2020,Z026,C02,9708.268,4.5964,0.6185
4/2/2020,Z027,C02,9942.8551,4.3211,0.4581
4/2/2020,Z028,C11,8911.5465,4.4342,0.5568
5/20/2020,Z026,C02,12879.4047,5.1409,1.3059
5/20/2020,Z027,C02,14854.3999,5.5672,0.9525
5/20/2020,Z028,C11,14807.0911,5.5595,0.9282
4/4/2020,Z026,C02,5607.4051,3.5659,0.3165
4/4/2020,Z027,C02,4892.6131,3.1493,0.2817
4/4/2020,Z028,C11,5542.7193,3.4423,0.325
5/30/2020,Z026,C02,8859.5793,4.0399,0.5598
5/30/2020,Z027,C02,7566.2157,3.3561,0.5
5/30/2020,Z028,C11,8463.2565,4.017,0.4028
5/21/2020,Z026,C02,23634.3511,8.0033,2.1217
5/21/2020,Z027,C02,20714.9971,6.519,1.5639
5/21/2020,Z028,C11,24214.5256,7.5038,1.3807
3/13/2020,Z026,C02,5033.3559,2.3776,0.2448
3/13/2020,Z027,C02,5779.0724,2.4562,0.1024
3/13/2020,Z028,C11,4209.1758,2.2595,0.1861
4/18/2020,Z026,C02,4235.9061,2.9928,0.1958
4/18/2020,Z027,C02,3753.7679,2.9716,0.0891
4/18/2020,Z028,C11,3736.0758,2.6964,0.2863
3/28/2020,Z026,C02,5977.1469,3.5922,0.3494
3/28/2020,Z027,C02,7415.0069,3.8577,0.2161
3/28/2020,Z028,C11,7581.0209,3.8651,0.3115
6/5/2020,Z026,C02,19067.8918,6.4707,1.7027
6/5/2020,Z027,C02,15054.2724,5.0727,1.0997
6/5/2020,Z028,C11,18369.6356,6.1039,1.0726
3/23/2020,Z026,C02,7729.7087,3.9488,0.4726
3/23/2020,Z027,C02,8322.1711,3.7315,0.256
3/23/2020,Z028,C11,7379.0804,3.9297,0.3863
5/7/2020,Z026,C02,18694.6371,6.9155,1.4981
5/7/2020,Z027,C02,16992.6707,6.289,1.1097
5/7/2020,Z028,C11,16422.1539,5.8399,1.0695
3/4/2020,Z026,C02,13642.6242,4.6201,0.9442
3/4/2020,Z027,C02,13758.6633,3.9774,0.6252
3/4/2020,Z028,C11,13087.0392,4.0015,0.6205
3/15/2020,Z026,C02,6952.4454,3.4428,0.4284
3/15/2020,Z027,C02,7038.9369,3.4149,0.2595
3/15/2020,Z028,C11,5914.4814,3.1233,0.4246
5/16/2020,Z026,C02,8543.8475,4.1793,0.8213
5/16/2020,Z027,C02,7404.4934,3.6853,0.6987
5/16/2020,Z028,C11,7756.5881,4.0587,0.6988
6/6/2020,Z026,C02,14538.4338,5.7267,0.94
6/6/2020,Z027,C02,15836.0014,5.6137,0.6373
6/6/2020,Z028,C11,16109.1859,5.398,0.6657
5/2/2020,Z026,C02,6996.3883,4.1059,0.4925
5/2/2020,Z027,C02,4203.2334,3.1173,0.4933
5/2/2020,Z028,C11,6543.3957,3.8592,0.4385
5/25/2020,Z026,C02,9994.7086,5.1377,0.7978
5/25/2020,Z027,C02,8965.9192,4.8376,0.6227
5/25/2020,Z028,C11,11341.6382,5.1644,0.5949
5/26/2020,Z026,C02,12645.261,4.5484,0.7558
5/26/2020,Z027,C02,12742.0847,4.623,0.4933
5/26/2020,Z028,C11,13589.4157,4.671,0.6258
6/7/2020,Z026,C02,6058.2491,3.6411,0.327
6/7/2020,Z027,C02,4619.2945,3.0204,0.418
6/7/2020,Z028,C11,6361.4273,3.7276,0.3494
3/25/2020,Z026,C02,6071.0284,3.6399,0.4018
3/25/2020,Z027,C02,5826.4215,3.1527,0.2377
3/25/2020,Z028,C11,7038.1798,3.7288,0.3722
4/12/2020,Z026,C02,4661.4741,3.7149,0.2525
4/12/2020,Z027,C02,4611.606,3.4098,0.2142
4/12/2020,Z028,C11,5296.5012,3.799,0.286
4/28/2020,Z026,C02,16255.9866,6.4257,1.3414
4/28/2020,Z027,C02,15212.2641,6.0261,1.0893
4/28/2020,Z028,C11,18379.5875,6.6709,1.0358
6/9/2020,Z026,C02,16647.7059,6.1193,1.2399
6/9/2020,Z027,C02,17268.4968,5.7261,0.8807
6/9/2020,Z028,C11,17742.7915,5.7112,0.8609
6/13/2020,Z026,C02,15372.8769,5.8263,1.4636
6/13/2020,Z027,C02,17573.3374,6.2472,1.0846
6/13/2020,Z028,C11,19289.5676,6.2137,1.0364
3/22/2020,Z026,C02,3853.3215,3.1737,0.2846
3/22/2020,Z027,C02,4175.2983,3.1623,0.1681
3/22/2020,Z028,C11,4535.9965,3.4735,0.2591
5/14/2020,Z026,C02,15136.2908,5.3337,1.0674
5/14/2020,Z027,C02,12527.3655,4.6061,0.8423
5/14/2020,Z028,C11,17047.3048,5.8728,0.9127
3/24/2020,Z026,C02,9583.847,3.7384,0.4286
3/24/2020,Z027,C02,9665.1272,3.3359,0.2167
3/24/2020,Z028,C11,7696.8047,3.189,0.4788
3/6/2020,Z026,C02,11122.3991,4.3101,0.8995
3/6/2020,Z027,C02,11750.8387,4.0571,0.656
3/6/2020,Z028,C11,10575.254,3.8106,0.6221
5/29/2020,Z026,C02,14979.0017,5.845,1.4377
5/29/2020,Z027,C02,14475.9094,5.7073,1.0797
5/29/2020,Z028,C11,17609.2168,6.3384,1.0133
6/17/2020,Z026,C02,20162.9689,6.939,1.7276
6/17/2020,Z027,C02,18640.0141,6.0588,1.3896
6/17/2020,Z028,C11,20294.337,6.6244,1.1383
5/11/2020,Z026,C02,17716.2226,6.8433,1.4014
5/11/2020,Z027,C02,11130.6685,5.1416,0.8465
5/11/2020,Z028,C11,15350.7388,6.0205,0.9354
3/14/2020,Z026,C02,3356.0436,2.1908,0.155
3/14/2020,Z027,C02,2955.0997,2.0827,0.1015
3/14/2020,Z028,C11,2411.6249,1.948,0.2051
4/16/2020,Z026,C02,6297.6373,3.0477,0.2456
4/16/2020,Z027,C02,5681.4806,2.8084,0.2997
4/16/2020,Z028,C11,5657.2353,2.9632,0.2332
5/17/2020,Z026,C02,9843.8717,4.7617,0.8983
5/17/2020,Z027,C02,8808.9329,4.6786,0.695
5/17/2020,Z028,C11,8791.6187,4.6132,0.7198
3/16/2020,Z026,C02,10256.665,4.1971,0.7432
3/16/2020,Z027,C02,10300.5665,3.947,0.4488
3/16/2020,Z028,C11,10139.0732,3.6427,0.5541
4/9/2020,Z026,C02,6710.6287,3.7377,0.3122
4/9/2020,Z027,C02,3730.4959,2.981,0.2826
4/9/2020,Z028,C11,5714.9621,3.4503,0.3652
3/10/2020,Z026,C02,11789.5979,4.4963,0.8286
3/10/2020,Z027,C02,9187.8748,3.3917,0.6019
3/10/2020,Z028,C11,11685.3419,3.906,0.593
3/17/2020,Z026,C02,17313.3857,6.2636,1.3878
3/17/2020,Z027,C02,21322.1216,6.5108,1.1605
3/17/2020,Z028,C11,17004.4328,5.7317,0.9762
4/21/2020,Z026,C02,12906.959,5.8106,1.1438
4/21/2020,Z027,C02,10638.8362,5.2098,0.8489
4/21/2020,Z028,C11,16168.3725,6.131,0.9034
6/3/2020,Z026,C02,23636.22,8.3627,2.3054
6/3/2020,Z027,C02,21548.0205,7.391,1.7321
6/3/2020,Z028,C11,25583.5015,8.1281,1.6704
6/14/2020,Z026,C02,14129.6182,5.4382,1.379
6/14/2020,Z027,C02,16929.6701,5.8856,1.052
6/14/2020,Z028,C11,17903.6881,5.7497,1.0267
3/26/2020,Z026,C02,9309.4482,4.0671,0.5003
3/26/2020,Z027,C02,8147.6759,3.604,0.344
3/26/2020,Z028,C11,7849.8771,3.7277,0.409
6/8/2020,Z026,C02,14404.2289,4.6932,0.7329
6/8/2020,Z027,C02,9808.0193,3.6427,0.5962
6/8/2020,Z028,C11,13553.595,4.2804,0.5561
5/8/2020,Z026,C02,14430.788,5.5602,1.2355
5/8/2020,Z027,C02,14308.6442,5.0714,1.0343
5/8/2020,Z028,C11,17187.9099,6.1533,1.0277
4/5/2020,Z026,C02,4432.1039,3.2646,0.2241
4/5/2020,Z027,C02,3923.5543,3.156,0.1602
4/5/2020,Z028,C11,3614.6568,3.1504,0.2618
3/2/2020,Z026,C02,12211.5194,4.2078,0.8078
3/2/2020,Z027,C02,12062.5485,4.1213,0.5792
3/2/2020,Z028,C11,10051.2721,3.6397,0.5874
5/24/2020,Z026,C02,12078.8103,4.9417,1.0873
5/24/2020,Z027,C02,15170.9505,5.72,0.9657
5/24/2020,Z028,C11,15603.0214,5.7106,0.911
5/10/2020,Z026,C02,12450.814,5.1468,0.8323
5/10/2020,Z027,C02,10676.599,4.2289,0.669
5/10/2020,Z028,C11,13855.2922,5.6682,0.7501
5/5/2020,Z026,C02,17082.1028,6.663,1.5139
5/5/2020,Z027,C02,13193.1811,5.3193,1.1038
5/5/2020,Z028,C11,17005.4921,6.526,1.06
4/30/2020,Z026,C02,7938.5743,3.828,0.4679
4/30/2020,Z027,C02,3992.6478,2.6974,0.3582
4/30/2020,Z028,C11,5601.5491,3.3163,0.411
3/9/2020,Z026,C02,12208.9575,4.6557,0.8868
3/9/2020,Z027,C02,11534.2959,3.635,0.7422
3/9/2020,Z028,C11,12593.3418,4.1856,0.6147
3/31/2020,Z026,C02,9657.5056,4.7025,0.5997
3/31/2020,Z027,C02,8182.5737,4.2939,0.4047
3/31/2020,Z028,C11,10028.5162,4.4539,0.4781
6/2/2020,Z026,C02,13109.849,4.9063,0.8306
6/2/2020,Z027,C02,11604.341,4.1525,0.6333
6/2/2020,Z028,C11,11947.7065,4.5494,0.5646
4/25/2020,Z026,C02,11061.5436,5.6789,1.0574
4/25/2020,Z027,C02,9810.5766,5.4321,0.7352
4/25/2020,Z028,C11,12476.9921,6.1863,0.8815
3/20/2020,Z026,C02,9459.5407,4.1653,0.6804
3/20/2020,Z027,C02,11175.1625,3.953,0.4478
3/20/2020,Z028,C11,9987.5429,4.1595,0.5647
4/22/2020,Z026,C02,13695.8357,6.2804,1.1325
4/22/2020,Z027,C02,11125.2637,5.2402,0.9232
4/22/2020,Z028,C11,13648.9393,5.8498,0.7954
5/4/2020,Z026,C02,15782.8623,6.6731,1.4349
5/4/2020,Z027,C02,15455.2946,6.4691,1.177
5/4/2020,Z028,C11,21166.6737,7.4875,1.2966
5/13/2020,Z026,C02,10689.5435,3.7753,0.604
5/13/2020,Z027,C02,8767.0008,3.3097,0.3647
5/13/2020,Z028,C11,9279.8552,3.343,0.5205
4/1/2020,Z026,C02,12764.9854,5.395,0.8753
4/1/2020,Z027,C02,9056.0279,4.4054,0.641
4/1/2020,Z028,C11,10376.8455,4.9367,0.6729
4/6/2020,Z026,C02,8586.6332,4.7163,0.5485
4/6/2020,Z027,C02,8448.1419,4.182,0.3544
4/6/2020,Z028,C11,7816.6668,4.2579,0.5096
4/26/2020,Z026,C02,8789.4726,4.9733,0.7423
4/26/2020,Z027,C02,7945.9866,5.5375,0.5638
4/26/2020,Z028,C11,11559.9282,5.8496,0.6578
3/11/2020,Z026,C02,4741.8846,2.2067,0.2319
3/11/2020,Z027,C02,4501.1962,2.1102,0.1002
3/11/2020,Z028,C11,4986.9918,2.1747,0.1769
3/1/2020,Z026,C02,9755.136,3.5923,0.6009
3/1/2020,Z027,C02,10226.0323,3.3342,0.4359
3/1/2020,Z028,C11,10774.496,3.3757,0.5298
4/15/2020,Z026,C02,6634.2865,3.2441,0.272
4/15/2020,Z027,C02,5814.5156,2.9536,0.297
4/15/2020,Z028,C11,6331.8714,2.9246,0.3422
4/17/2020,Z026,C02,5457.9111,3.2744,0.285
4/17/2020,Z027,C02,3453.8402,2.716,0.3487
4/17/2020,Z028,C11,5239.7654,3.1188,0.3436
4/20/2020,Z026,C02,6581.6576,3.7003,0.343
4/20/2020,Z027,C02,4994.1866,3.1109,0.3727
4/20/2020,Z028,C11,7504.2626,3.8506,0.3358
5/1/2020,Z026,C02,9830.0571,4.5854,0.7049
5/1/2020,Z027,C02,7062.7567,3.4664,0.5935
5/1/2020,Z028,C11,9718.4849,4.4682,0.5716
3/3/2020,Z026,C02,12475.6406,4.1836,0.827
3/3/2020,Z027,C02,11130.2773,3.4088,0.6144
3/3/2020,Z028,C11,13607.7053,3.9758,0.6278
6/10/2020,Z026,C02,13890.8422,5.3204,0.9988
6/10/2020,Z027,C02,10316.9013,3.9842,0.6821
6/10/2020,Z028,C11,12690.3049,4.739,0.6433
4/3/2020,Z026,C02,8454.6347,4.0652,0.4668
4/3/2020,Z027,C02,8542.784,3.8512,0.4304
4/3/2020,Z028,C11,7210.0232,3.8399,0.4883
4/10/2020,Z026,C02,7322.473,3.6553,0.4985
4/10/2020,Z027,C02,6240.4144,3.3021,0.3927
4/10/2020,Z028,C11,6017.0825,3.5216,0.4047
5/31/2020,Z026,C02,6388.8308,3.7738,0.3859
5/31/2020,Z027,C02,3995.0187,2.7744,0.4361
5/31/2020,Z028,C11,5645.075,3.5206,0.3523
4/27/2020,Z026,C02,16915.033,6.6949,1.5025
4/27/2020,Z027,C02,18383.0023,7.681,1.3451
4/27/2020,Z028,C11,16637.855,6.7224,1.0929
5/28/2020,Z026,C02,18856.8337,6.6534,1.7653
5/28/2020,Z027,C02,21150.4359,6.454,1.2982
5/28/2020,Z028,C11,24194.4681,7.278,1.249
3/21/2020,Z026,C02,7102.397,3.8172,0.44
3/21/2020,Z027,C02,7281.651,3.6134,0.3168
3/21/2020,Z028,C11,8261.7095,4.0219,0.3948
3/19/2020,Z026,C02,10750.8071,5.0171,0.7927
3/19/2020,Z027,C02,10509.2791,4.5031,0.5019
3/19/2020,Z028,C11,10612.773,4.953,0.5483
5/12/2020,Z026,C02,10641.9232,4.8005,0.7952
5/12/2020,Z027,C02,7678.2327,3.5573,0.6874
5/12/2020,Z028,C11,7741.4013,4.0336,0.6113
6/15/2020,Z026,C02,17456.5744,5.9634,1.4411
6/15/2020,Z027,C02,20548.1617,6.3299,1.1356
6/15/2020,Z028,C11,19012.9448,5.8992,1.0605
5/9/2020,Z026,C02,13897.775,5.5457,1.5
5/9/2020,Z027,C02,12125.9085,5.187,1.1698
5/9/2020,Z028,C11,18232.8415,6.2441,1.2359
5/19/2020,Z026,C02,12575.8167,5.2186,1.1886
5/19/2020,Z027,C02,11927.4635,5.3709,0.9404
5/19/2020,Z028,C11,12260.1431,4.8949,0.8449
3/5/2020,Z026,C02,12866.4398,4.653,1.0208
3/5/2020,Z027,C02,14998.8949,4.3468,0.7267
3/5/2020,Z028,C11,13949.3702,4.3243,0.7321
3/29/2020,Z026,C02,4971.4773,3.8687,0.3365
3/29/2020,Z027,C02,4586.1273,3.7396,0.2005
3/29/2020,Z028,C11,5450.9913,4.0166,0.2844
4/24/2020,Z026,C02,13283.0813,5.551,1.1524
4/24/2020,Z027,C02,12090.6955,5.1068,0.9028
4/24/2020,Z028,C11,15539.0559,6.1273,0.9796
6/16/2020,Z026,C02,18862.4773,7.0291,1.5885
6/16/2020,Z027,C02,15458.6914,5.855,1.2012
6/16/2020,Z028,C11,19671.7532,6.7382,1.0675
5/18/2020,Z026,C02,14010.2088,5.8618,1.2122
5/18/2020,Z027,C02,12385.486,5.0295,0.8395
5/18/2020,Z028,C11,12120.5597,5.3002,0.8973
5/27/2020,Z026,C02,23491.4718,7.4109,1.7911
5/27/2020,Z027,C02,26578.2516,7.89,1.4328
5/27/2020,Z028,C11,25404.7309,7.4409,1.2904
3/12/2020,Z026,C02,4216.7814,2.3087,0.2175
3/12/2020,Z027,C02,4615.5915,2.1713,0.133
3/12/2020,Z028,C11,3819.2154,2.2221,0.172
3/27/2020,Z026,C02,8665.2403,4.5367,0.6372
3/27/2020,Z027,C02,9004.6435,4.0467,0.4312
3/27/2020,Z028,C11,9809.6142,4.6798,0.4913
4/11/2020,Z026,C02,5534.299,3.8959,0.3835
4/11/2020,Z027,C02,4544.1608,3.5694,0.3215
4/11/2020,Z028,C11,4683.7528,3.7743,0.377
4/7/2020,Z026,C02,8652.715,4.7258,0.5765
4/7/2020,Z027,C02,7927.4499,4.4765,0.365
4/7/2020,Z028,C11,8258.4188,4.3578,0.5003
6/12/2020,Z026,C02,26830.734,8.4282,2.4008
6/12/2020,Z027,C02,28364.0478,7.8909,1.872
6/12/2020,Z028,C11,27507.5572,7.917,1.6382
4/13/2020,Z026,C02,6957.3534,4.2715,0.5259
4/13/2020,Z027,C02,6789.6962,3.9123,0.4035
4/13/2020,Z028,C11,7547.7761,4.1973,0.3844
5/6/2020,Z026,C02,10651.8845,4.4661,0.7328
5/6/2020,Z027,C02,8310.0763,3.4806,0.5563
5/6/2020,Z028,C11,9959.2742,4.0909,0.5474
3/8/2020,Z029,C11,18819.4206,4.5451,0.3562
4/19/2020,Z029,C11,3213.5627,2.7697,0.1809
5/22/2020,Z029,C11,25834.999,7.8107,0.9547
4/23/2020,Z029,C11,17210.8391,6.4739,0.6203
4/8/2020,Z029,C11,11802.247,5.4578,0.2725
5/23/2020,Z029,C11,30696.6273,8.5908,1.3504
3/7/2020,Z029,C11,14691.8742,4.7377,0.4795
5/15/2020,Z029,C11,20431.4975,6.7297,0.9091
6/4/2020,Z029,C11,25108.1861,6.8827,1.0293
6/1/2020,Z029,C11,12266.8183,5.6639,0.3056
4/29/2020,Z029,C11,11353.1663,4.8673,0.3107
5/3/2020,Z029,C11,5308.2867,3.6431,0.223
3/18/2020,Z029,C11,29117.9665,8.4801,1.3308
3/30/2020,Z029,C11,11493.7017,4.6311,0.2486
4/14/2020,Z029,C11,5998.8937,2.9051,0.2057
6/11/2020,Z029,C11,27351.7177,7.9783,1.1373
4/2/2020,Z029,C11,14914.6692,5.8248,0.3261
5/20/2020,Z029,C11,20168.2869,6.8968,0.6667
4/4/2020,Z029,C11,6248.0456,4,0.1614
5/30/2020,Z029,C11,11470.447,5.503,0.3072
5/21/2020,Z029,C11,32777.7616,8.2217,1.3645
3/13/2020,Z029,C11,5477.433,2.303,0.1697
4/18/2020,Z029,C11,5624.9508,3.2072,0.1171
3/28/2020,Z029,C11,6901.9313,4.1684,0.1658
6/5/2020,Z029,C11,30865.0524,8.7493,1.3067
3/23/2020,Z029,C11,7894.3017,4.129,0.2603
5/7/2020,Z029,C11,26368.111,7.9536,1.0258
3/4/2020,Z029,C11,19271.7487,5.0909,0.51
3/15/2020,Z029,C11,10283.4715,3.9632,0.3113
5/16/2020,Z029,C11,13289.032,5.7239,0.4648
6/6/2020,Z029,C11,23022.0558,7.3148,0.6905
5/2/2020,Z029,C11,8092.5049,4.6254,0.3428
5/25/2020,Z029,C11,14592.9911,6.0813,0.4526
5/26/2020,Z029,C11,20660.6993,5.7315,0.5918
6/7/2020,Z029,C11,6765.1802,3.6283,0.1414
3/25/2020,Z029,C11,8047.9161,4.1466,0.2258
4/12/2020,Z029,C11,5515.8153,4.6886,0.0937
4/28/2020,Z029,C11,22660.099,7.4486,0.8027
6/9/2020,Z029,C11,24301.3794,6.8988,0.8035
6/13/2020,Z029,C11,23027.3095,7.5718,0.8992
3/22/2020,Z029,C11,5780.9529,4.0215,0.1015
5/14/2020,Z029,C11,24287.9915,6.8142,0.7758
3/24/2020,Z029,C11,10097.0361,4.1654,0.2417
3/6/2020,Z029,C11,16356.0854,4.9431,0.4692
5/29/2020,Z029,C11,24868.1979,7.3182,0.9278
6/17/2020,Z029,C11,28707.6825,7.8247,1.0356
5/11/2020,Z029,C11,23758.3909,7.2837,0.8375
3/14/2020,Z029,C11,2919.0441,2.0612,0.1429
4/16/2020,Z029,C11,7195.7585,3.1091,0.1636
5/17/2020,Z029,C11,14044.8997,5.8386,0.513
3/16/2020,Z029,C11,14326.3101,4.6425,0.4027
4/9/2020,Z029,C11,5730.7081,3.9746,0.203
3/10/2020,Z029,C11,20331.309,5.4769,0.5353
3/17/2020,Z029,C11,23616.548,6.8992,0.7128
4/21/2020,Z029,C11,18855.0864,6.9091,0.697
6/3/2020,Z029,C11,34690.9417,9.1766,1.7826
6/14/2020,Z029,C11,25645.852,6.9321,0.8773
3/26/2020,Z029,C11,10561.5966,4.5921,0.2689
6/8/2020,Z029,C11,19367.5293,5.6455,0.4545
5/8/2020,Z029,C11,17459.5563,6.5113,0.7481
4/5/2020,Z029,C11,3376.1464,3.4988,0.096
3/2/2020,Z029,C11,14758.9771,4.4435,0.454
5/24/2020,Z029,C11,18360.0297,6.4461,0.7623
5/10/2020,Z029,C11,17134.8888,6.3404,0.4894
5/5/2020,Z029,C11,22194.5841,6.798,0.846
4/30/2020,Z029,C11,9779.4737,4.5491,0.184
3/9/2020,Z029,C11,15317.5787,4.7166,0.4075
3/31/2020,Z029,C11,12580.1197,5.3903,0.3316
6/2/2020,Z029,C11,18402.9762,5.9058,0.4686
4/25/2020,Z029,C11,18467.0479,7.3107,0.5413
3/20/2020,Z029,C11,13152.08,5.1157,0.3056
4/22/2020,Z029,C11,20249.8257,7.1056,0.6833
5/4/2020,Z029,C11,24013.1695,7.2619,1.0079
5/13/2020,Z029,C11,15640.2538,4.4939,0.3865
4/1/2020,Z029,C11,12652.5367,5.5711,0.4033
4/6/2020,Z029,C11,9722.62,5.2,0.3175
4/26/2020,Z029,C11,11136.8767,5.7266,0.3153
3/11/2020,Z029,C11,5438.7187,2.2138,0.0975
3/1/2020,Z029,C11,16889.4042,4.2344,0.3984
4/15/2020,Z029,C11,7602.0398,2.9421,0.2176
4/17/2020,Z029,C11,7084.2281,3.3783,0.1642
4/20/2020,Z029,C11,7692.1708,3.4183,0.1967
5/1/2020,Z029,C11,15283.5423,5.5966,0.4
3/3/2020,Z029,C11,16849.1265,4.6701,0.4515
6/10/2020,Z029,C11,15829.3605,5.9707,0.576
4/3/2020,Z029,C11,13005.5498,4.9649,0.3158
4/10/2020,Z029,C11,8073.713,3.9883,0.1725
5/31/2020,Z029,C11,7321.9538,4.5889,0.1812
4/27/2020,Z029,C11,24620.2722,7.6348,0.8567
5/28/2020,Z029,C11,30983.6294,8.2562,1.209
3/21/2020,Z029,C11,10479.5864,4.8778,0.2444
3/19/2020,Z029,C11,13335.5908,5.5513,0.3988
5/12/2020,Z029,C11,11977.5155,5.5304,0.4459
6/15/2020,Z029,C11,33039.7351,8.4135,1.2141
5/9/2020,Z029,C11,22615.7396,6.9293,0.9921
5/19/2020,Z029,C11,22817.677,6.5587,0.773
3/5/2020,Z029,C11,18876.229,5.3305,0.6288
3/29/2020,Z029,C11,7204.0858,4.6867,0.1205
4/24/2020,Z029,C11,20147.8804,6.7261,0.706
6/16/2020,Z029,C11,27460.7255,8.3433,0.8925
5/18/2020,Z029,C11,21467.4978,6.6526,0.8451
5/27/2020,Z029,C11,30941.4952,7.9554,1.0752
3/12/2020,Z029,C11,4332.594,2.2327,0.1607
3/27/2020,Z029,C11,11736.6833,4.8342,0.3184
4/11/2020,Z029,C11,6444.6541,4.7513,0.196
4/7/2020,Z029,C11,8588.525,5.2845,0.2451
6/12/2020,Z029,C11,33939.7115,8.8531,1.4218
4/13/2020,Z029,C11,9840.1046,5.1184,0.2474
5/6/2020,Z029,C11,11033.3589,4.5274,0.2997
3/8/2020,Z030,C04,108479.3511,8,1.5
3/8/2020,Z031,C04,8859.1567,3.9071,0.6274
3/8/2020,Z032,C06,17189.8652,4.3984,0.5606
4/19/2020,Z031,C04,5320.6912,3.4551,0.1984
4/19/2020,Z032,C06,5470.7622,3.7342,0.137
5/22/2020,Z030,C04,135386.4606,32,9
5/22/2020,Z031,C04,13829.9521,6.0633,1.7974
5/22/2020,Z032,C06,20354.4483,7.2384,1.8079
4/23/2020,Z030,C04,37013.6514,20,7
4/23/2020,Z031,C04,12663.1093,6.0576,1.3168
4/23/2020,Z032,C06,17913.1204,6.417,1.1889
4/8/2020,Z030,C04,15455.3812,6.5,0.75
4/8/2020,Z031,C04,6561.4857,4.4119,0.551
4/8/2020,Z032,C06,9060.6658,4.9485,0.4087
5/23/2020,Z031,C04,16985.0673,6.552,1.8122
